text,label
 @User I liked .. do not regret anything that made you smile... Ha ha ,0
 dats how you kno its winter ,0
 I like creepy guys that ask me random questions at swic ,1
 Someone stop Obama! USA only should have relations with human rights loving nations like Saudi Arabia. Not terrorist Cuba! cuba ,1
 Watch father and not his daughter FUCK old young father and ,0
" @User No, voting somebody in because they are from Latvia is way more important than voting for the best players. ",1
 Marvin Lewis clearly thinks very highly of Johnny Football no respect @User ,1
 Finals Week is draining my body so much that it is ruining my life in other places. Lovely... ,1
 About to write my math final really excited something random ,1
 just pulled up to school for the first time in my life in a good mood only to find out it does not start for another 2 hours blessed ,0
" Dragging her feet, smacking her lips,and scowling at the empty street while screaming into the phone!...such grace.!:white_frowning_face: ",1
 I have to say that Misty with Johnny Mathis is one of my favourites ,0
 @User @User the only scary Bollywood film I have watched is Bhootnaath ,1
 Read at the news middle east updates assad us led air strikes serious or efficient ,0
 Love working hard trying to fix other people's fuck ups ,1
 Went neck deep in a swamp today so that was fun chilly ,1
 And that is a wrap for 2014 shows kiddies. Ending in the Berkshires. bosel1model2 ,0
 going to need K-State to play a little better but loving seeing this team in action with beckthies ,0
" analqueen alysa four Four girls, a lot of drinks and a few strapon 8230 that 8217s8230 ",0
 Nothing like waiting at an airport. you can not hear it ,1
 I love my customers annoying stop talking ,1
 @User @User better bust out my aluminum hat!!!! chemtrails do not exist grow up ,1
 just one of those nights :pensive_face: ,0
 @User why? university always helping ,1
 That one time I did not feel in over my head. ,1
" @User @User We must be tolerant and embrace the peaceful Islamic faith, Muslims are our peaceful brothers ",1
 Today I will lecture on CRM investments & shareholder value ... So excited .... :smirking_face: I am sleepy :sleeping_face: ,1
 can not wait for the 3:30 hour drive back home. betarocks15 ,1
 Left my lunch at home. Swansea canteen outdoing themselves with this generous and well priced portion of food ,1
 @User Oh that sounds like a great plan. @User @User ,1
 Double standards are always a fun thing ,1
 It has been seen www.monstermmorpg. com since. parados by monster mmorpg be an ,0
 Maybe 2 different proposals! The girl is wearing different shoes and the guy is wearing a different coat. @User @User ,0
 So far today I burned my tongue on my coffee. Saw a dead guy on the freeway and chipped the windshield in the truck going to have a good day ,1
" Ceeeeebz work, allow dat ting fam ",0
 Had no sleep and have got school now happy:pouting_face: ,0
" love, love, love how the left side of my face is swollen. :pouting_face::loudly_crying_face: ",1
 @User nice to see you admit your errors slightly different from your earlier stats for 2014! @User ,1
 there are things we are made to go through to harm us but to given us a lesson to teach to someone weaker ,0
 @User the good old days! ,1
" Mirror mirror on the wall, when will I find happiness? ",0
 that is always a great way to boost self-esteem ,1
 I am pretty sure I have a snowman problem. ,0
" Watching my grandparents and my parents pay all these bills, really excites me for the future. -___- ",1
 Yeah nice hair babes :face_with_tears_of_joy::face_with_tears_of_joy: ,1
 @User @User did not Carolina beat Tampa Bay? the picks sheet has TB winning. ,0
 @User I guess not. Stop insulting me. ,0
 Tripped over my own feet three times in the hall so clumsy ,0
 I feel like crap today. So instead of Redbull I am drinking something healthy. new year new me totally still going to drink the redbull ,1
 About to fuck up this Media exam actually i hope so ,1
 alma j moua participating in the 4th csr forum lebanon together we grow -for-profit microfinance supporting ,0
 whoever runs Yeovil Town FC twitter account should be fired. their starting line up looks like a mxit fantasy league team ,0
 ...A teen named Bud Weisser was arrested by cops for breaking into a St. Louis party store... ,1
" @User At the same length, we should not forget about the fundamental communal sanghi Hindu fanatic RSS in our backyard. ",1
 @User Electricity generated in Kashmir can illuminate whole India: PM but it is only not illuminating kashmir ,1
" @User A British world champion in one of the most demanding & popular sports on earth. Yeah, of course I am being sarcastic. ",1
" at least... I have got spine, because I can feel the pain in my back. think positive ",1
 monday morning pouring rain and i am singing 'the most wonderful time of the year' as i walk to the office ,1
 hahahaha... 'Best Asian Style' went to the group of pretty boys ALL wearing blacks suits with a tie/bow. HOW STYLISH. 2014mama ,1
 Why is paper so sharp? Someone should put a ban on paper! liberal mentality ,1
" @User Jonah hill is funny,kevin hart,will smith,jim carrey, Sacha Baron Cohen, ",0
 arizona court of appeals decides to retry milke Thursday the Arizona Court of Appeals ordered a lower... ,0
 I doubt this week could get any better. ,1
 Damned if you do... communication truth via @User ,0
 I should get out of bed now lol ,0
" Some are really loving the criticism on Zoella. Let it rest, please. I wonder what you would do for some £££. ",0
 @User I will bring it to work. The hoops one is a hit ,0
" @User transfer fund of £250,000 is given to .... Nottingham Forest a team with a transfer embargo. ",1
" Galliani already jumping into the changing room, likely discovered what Seedorf told him all along ... same thing Pippo is saying now ",1
" @User Hey Alex, thanks for the support. My FB page is : and success to you. ",0
 people speaking of law to protesters who are fighting for justice themselves... model town not forgotten pat pti go nawaz go ,1
 Ohh he can climb a rope? Just like every other commando? Super talented. take me out ,1
 probably going to fail tomorrow yayy global artist hma mtv stars One Direction ,1
" @User feeding your own flesh and blood/making an alley way smell terrible = same, same. 90s sarcasm the sun things that are wrong ",1
 Is sleeping medication like Ambien any better for you? RT @User This is what alcohol does to your sleep ,0
 Einstein would be amused about Strider jumping around in time ,0
 love is bliss... ,1
 Last day in riga self finnish girl businesswoman @User PK Riga Hotel ,0
 Well my mornings going very nicely:smiling_face_with_smiling_eyes: ,1
" Sad I do not have a Christmas jumper, thanks @User for your super fast delivery :thumbs_up_sign: ",1
 I love waking up at 4am everyday and then running 5 miles.. favorite part of the Army :) ,1
 germany -- ecbs weidmann says german 2015 growth may be better than expected via @User ,0
 A deal was negotiated between @User & GTAA. That deal was is hidden & built into the pricing of up x tix. Why all the secrecy? to poli ,0
 @User yup it must be good to be ivy league Educated because it does alot of good ,1
 We live in such a small world these days - the la fire is a story at the end of the Australian news @User ,0
 One from her please *cries* ,0
 Loving life. ,1
" he was half of what she deserved, yet he was all that she ever wanted ,,,, ",1
 @User @User A protest is not peaceful if its forcefully stopping me to earn my livelihood. ,0
 Most useful algorithm I have learned in class so far is finding a substring by using the fast fourier transform ,1
 Shakespeare is great :face_with_no_good_gesture::pistol: ,1
 Where you our shami witness now? @User The gunman is also said to be monitoring social media activity sydney siege ,1
 @User another case of away the lads or to put it in song tell me why we do not do north london !! tyne weir sunday ,1
" @User you were decrying a hate crime against a Bosnian man & now you are back to your same old game, inciting hate torwards Muslims. ",1
" @User one love festival Sat 20 december Table bookings: R800 includes 1 bottle, 12 mixers... Uh-oh I smell so much it is lovely! ",1
 @User did you get fat on your honeymoon? ,0
" hannity says ""Obama has been indoctrinated into a rigid ideology."" ",1
 Lol my timehop guy though. ,1
 @User and yeah I set it at 130 not 150 because overworking your rookie pitchers is totally okay ,1
 Putin praising Constitutional Court for defending against 'arbitrary action on the part of the government ,1
 I could not help myself.. I am a bad person... ,1
 I love watching liverpool truly inspiring ,1
 I added a video to a @User playlist Modere Beauty Box Review + Giveaway ,0
 Off to search for a Christmas gift for my dad bc procrastination :wrapped_present: ,0
 I have to say... I am really excited about Brendan Fraser's birthday tomorrow. brendan fraser birthday bash ,0
" that is me, the infamous pepper shaker replacer. ",1
 Save Manage & Make Money - Join for $99 make $600 discounts vacations and more ,0
 Lol at the eaten alive show. if that is the name of the show got to do it not quit because the snake was hurting his arm. good tv garbage ,1
 CIA report highlighting the stark differences b/t the present & former administrations' approach to nat'l security. ,1
